7.953187612160248290e-03 9.116433839954017904e-01 4.525870696893911915e-02 3.802411874262225122e-04
8.103854133890605813e-03 8.267969098952597795e-01 3.260386833357267755e-02 3.876548284947589889e-04
8.257742739302621066e-03 9.758272247878805317e-01 4.053869753019935518e-02 3.952231388746945610e-04
8.414914614884949282e-03 8.895545014333191558e-01 3.580009098905743287e-02 4.029491376422842286e-04
8.575432251690908586e-03 8.273253156038359313e-01 3.111047669876587998e-02 4.108359076385450170e-04
8.739359471862270107e-03 1.036086415225886626e+00 3.757222396829260069e-02 4.188865967470046083e-04
8.906761452408354721e-03 9.868703461557493117e-01 2.780275217275443231e-02 4.271044191130279020e-04
9.077704752507390409e-03 1.046420542704362244e+00 2.763995129874744286e-02 4.354926564704959618e-04
9.252257338625346356e-03 1.026112108511327170e+00 2.695336233288484970e-02 4.440546594254805163e-04
9.430488613471543421e-03 9.689324693032203006e-01 2.564889892678936731e-02 4.527938488560020363e-04
9.612469441236044451e-03 1.028075815506036106e+00 2.919800552089804255e-02 4.617137172288342554e-04
9.798272178099759130e-03 9.659741432241674142e-01 2.723456773240998108e-02 4.708178300707893411e-04
9.987970697996333136e-03 8.133612055650388806e-01 1.988966536771885965e-02 4.801098273305331229e-04
1.018164042569196306e-02 6.159401530786233758e-01 1.348783865695045783e-02 4.895934249492540349e-04
1.037935836368471774e-02 3.995120101229079901e-01 7.861393701645943977e-03 4.992724162847927017e-04
1.058120312461705362e-02 2.538241256725112804e-01 4.676282273500727629e-03 5.091506736976815061e-04
1.078725496249560711e-02 1.832461603916453741e-01 3.422247031245414899e-03 5.192321501226850131e-04
1.099759580242796672e-02 1.282879652451887065e-01 2.393581302374937683e-03 5.295208806186663250e-04
1.121230927674767876e-02 1.023859259958510709e-01 2.056444325757625022e-03 5.400209841042675823e-04
1.143148075409067092e-02 8.040356611677675069e-02 1.660042807564002893e-03 5.507366649261281758e-04
1.165519737732981925e-02 6.521948403357435975e-02 1.433856608979516617e-03 5.616722146785776883e-04
1.188354809722615493e-02 5.220449675731700379e-02 1.181654935950788307e-03 5.728320139294560114e-04
1.211662370417617568e-02 4.121284524132622779e-02 8.899537720003349375e-04 5.842205339151141470e-04
1.235451686992108944e-02 3.429072333924868682e-02 7.190767246426952664e-04 5.958423385169537992e-04
1.259732218045592211e-02 2.862699175814367725e-02 5.860000502698473534e-04 6.077020860266699491e-04
1.284513617423869818e-02 2.395968455273107117e-02 4.927792381806932057e-04 6.198045310713380055e-04
1.309805738241055263e-02 1.947110619583976993e-02 4.109879075071539247e-04 6.321545266122542434e-04
1.335618636715331028e-02 1.646243674361253309e-02 3.585824206833019721e-04 6.447570259162740437e-04
1.361962575778703603e-02 1.399194750506342101e-02 3.140879211737771805e-04 6.576170844897201136e-04
1.388848030096757023e-02 1.233630319071163210e-02 2.767728101819473541e-04 6.707398624050041292e-04
1.416285689078764821e-02 1.001825963244143067e-02 2.371679114641399094e-04 6.841306261223813971e-04
1.444286462067985097e-02 9.457707922660716152e-03 2.294430132014169208e-04 6.977947509077099889e-04
1.472861481814909806e-02 8.486318950007452552e-03 2.072268818772930038e-04 7.117377228232788173e-04
1.502022110062420368e-02 7.173718264736849565e-03 1.835543115826654826e-04 7.259651412977357384e-04
1.531779941029678439e-02 6.572944592233229306e-03 1.716030699210884132e-04 7.404827211693959998e-04
1.562146806260663288e-02 6.189357124353225999e-03 1.598419957929621163e-04 7.552962951135800849e-04
1.593134779646506252e-02 5.595782918031548883e-03 1.462028685147148796e-04 7.704118161418777467e-04
1.624756181927171361e-02 5.339403967243827077e-03 1.429140635895205925e-04 7.858353599916791804e-04
1.657023585874466479e-02 5.225518358262009645e-03 1.381561885284055436e-04 8.015731277221301585e-04
1.689949821070018884e-02 5.110258553895154036e-03 1.304182186435781069e-04 8.176314482320584361e-04
1.723547978652788248e-02 4.675356012599165938e-03 1.195785726767178953e-04 8.340167807988214639e-04
