7.171368740332247776e-03 1.133264965430200499e+00 4.752607356042398701e-02 3.944341386034295538e-04
7.387875699167558395e-03 1.049116365896933356e+00 4.024387556355433354e-02 4.061634921250842486e-04
7.610919103822547625e-03 9.918836135426822853e-01 3.482644016885388938e-02 4.182360833157067626e-04
7.840696292637673939e-03 1.049732152551117625e+00 3.393298245501566446e-02 4.306616157708167037e-04
8.077410561689696636e-03 1.018395544623192706e+00 2.955108814753415816e-02 4.434500463963067908e-04
8.321271344658535962e-03 9.844334244723925709e-01 2.680925303823933001e-02 4.566115906971283597e-04
8.572494398124335530e-03 9.527349395741047111e-01 2.392063558217147334e-02 4.701567280879514229e-04
8.831301992458781558e-03 9.613584742604174282e-01 2.227128538853328371e-02 4.840962072187377147e-04
9.097923108479502238e-03 9.610112043433117757e-01 2.063994408730230115e-02 4.984410513074352634e-04
9.372593640041537374e-03 9.402219513759872971e-01 1.874570384267093201e-02 5.132025634714827266e-04
9.655556602745163711e-03 9.249525599221145589e-01 1.709894358220956714e-02 5.283923320490172210e-04
9.947062348944699095e-03 8.582018886519767742e-01 1.501537364917686183e-02 5.440222358999389227e-04
1.024736878924851526e-02 6.463999020963493436e-01 1.139433817881404555e-02 5.601044496763130749e-04
1.055674162070625345e-02 3.728675905463394447e-01 7.512788418967436543e-03 5.766514490506010303e-04
1.087545456188509369e-02 1.957758538620719968e-01 4.793681751760868991e-03 5.936760158894986055e-04
1.120378959504311073e-02 1.069651869486102774e-01 3.170824602038780846e-03 6.111912433601775739e-04
1.154203721561395356e-02 6.596115949348940743e-02 2.329758320601407751e-03 6.292105409547352722e-04
1.189049668922356230e-02 4.669078246273010435e-02 1.799003839878366481e-03 6.477476394177314944e-04
1.224947631646636052e-02 3.131483289157317024e-02 1.375593354378423132e-03 6.668165955605946356e-04
1.261929370567516778e-02 2.573805671286560209e-02 1.157954466930947350e-03 6.864317969455236128e-04
1.300027605392613250e-02 1.947208193715572327e-02 9.412358577022511379e-04 7.066079664204544513e-04
1.339276043652736468e-02 1.482593916022107057e-02 7.808009080315207479e-04 7.273601664854109899e-04
1.379709410524736050e-02 1.209395418773948072e-02 6.547543986795767781e-04 7.487038034692263498e-04
1.421363479554706502e-02 1.007020443622221040e-02 5.618517769619116222e-04 7.706546314944613891e-04
1.464275104308743192e-02 8.391706560913262530e-03 4.812503340603989333e-04 7.932287562068677297e-04
1.508482250979248721e-02 7.042868523842561214e-03 4.152373303284800053e-04 8.164426382443833565e-04
1.554024031975637966e-02 6.503754641909511268e-03 3.788907915430206352e-04 8.403130964192041938e-04
1.600940740529164033e-02 6.030328146872307449e-03 3.443044278533566684e-04 8.648573105849693271e-04
1.649273886342478290e-02 5.273492988940885196e-03 3.018062809722511113e-04 8.900928241595523326e-04
1.699066232315468022e-02 5.189957912617139228e-03 2.829809862179673220e-04 9.160375462723801664e-04
1.750361832379863924e-02 5.128023443076655877e-03 2.726311274558892799e-04 9.427097535036768963e-04
1.803206070476092576e-02 4.619972405263677619e-03 2.497149033357862744e-04 9.701280911812168797e-04
1.857645700706857250e-02 3.830233751471421276e-03 2.182895741772472348e-04 9.983115741987764070e-04
1.913728888702975056e-02 4.099668976299974781e-03 2.146096226822977507e-04 1.027279587318638467e-03
1.971505254238066496e-02 3.870295338368505249e-03 1.997431119423051450e-04 1.057051884918907289e-03
2.031025915129803724e-02 3.562232768089665467e-03 1.850004013141450529e-04 1.087648590144880099e-03
2.092343532466559367e-02 3.199985695049841275e-03 1.714056911138016749e-04 1.119090193421973852e-03
2.155512357199462770e-02 2.943591758331735690e-03 1.607884906877789081e-04 1.151397550286257501e-03
2.220588278141099464e-02 2.673470440560367107e-03 1.482383788640915471e-04 1.184591878487292489e-03
2.287628871413312226e-02 2.415766241138383747e-03 1.380555016982199336e-04 1.218694754316373887e-03
2.356693451387846874e-02 2.058326140905518235e-03 1.251010204456505916e-04 1.253728108112353665e-03
2.427843123164930700e-02 1.854608166814531583e-03 1.174879956745838734e-04 1.289714218895998080e-03
2.501140836636196740e-02 1.453369604709296020e-03 1.030606570750469122e-04 1.326675708083020853e-03
2.576651442179793763e-02 1.326282946968692722e-03 9.863247719127975004e-05 1.364635532225425951e-03
2.654441748036960244e-02 1.120407146736726849e-03 9.095638513783851963e-05 1.403616974730489790e-03
2.734580579420820695e-02 9.697564543322760144e-04 8.531354116548240892e-05 1.443643636506751699e-03
2.817138839409705567e-02 7.073741085010414650e-04 7.288292559256489840e-05 1.484739425487087081e-03
2.902189571678866903e-02 4.773419833418968920e-04 5.893498667696270993e-05 1.526928544979845636e-03
2.989808025126101249e-02 4.111980505130363966e-04 5.510997711270033196e-05 1.570235480800762605e-03
3.080071720448435482e-02 2.688202143947561440e-04 4.593826581635072833e-05 1.614684987140879149e-03
3.173060518728809676e-02 2.033881988160995003e-04 4.113550554622403583e-05 1.660302071128756315e-03
3.268856692093414368e-02 1.708205401155905661e-04 3.782368299224250828e-05 1.707111976049604726e-03
3.367544996502206539e-02 1.061605863144810425e-04 2.970458142707985130e-05 1.755140163189326287e-03
3.469212746737008329e-02 1.002969658979142127e-04 2.815372008906964372e-05 1.804412292278076771e-03
3.573949893653530219e-02 8.505897499869515411e-05 2.599527602439820058e-05 1.854954200516147544e-03
3.681849103765666431e-02 1.241076621953424066e-04 3.097528408559434385e-05 1.906791880174933717e-03
3.696724246795012742e-02 1.343862404727938964e-04 1.800025164807831857e-05 2.076987685999951046e-03
